stock_code,stock_name,corp_code,corp_name,modify_date
153460,네이블,00842585,네이블,20240415
153490,우리이앤엘하루틴,00815095,우리이앤엘하루틴,20260424
153710,옵티팜,00971726,옵티팜,20240701
153890,져스텍,00577593,져스텍,20260629
154030,아시아종묘,00867478,아시아종묘,20251231
154040,다산솔루에타,00624518,다산솔루에타,20260309
155650,와이엠씨,00870861,와이엠씨,20230215
155660,DSR,00110608,DSR,20230223
156100,엘앤케이바이오,00918222,엘앤케이바이오,20240812
158430,아톤,00595182,아톤,20260728
159010,아스플로,00561732,아스플로,20220603
159580,제로투세븐,00563837,제로투세븐,20251217
159910,에코글로우,00896753,에코글로우,20250926
160190,하이젠알앤엠,00650771,하이젠알앤엠,20250224
160550,NEW,00974927,NEW,20221130
160980,싸이맥스,00659161,싸이맥스,20250909
161000,애경케미칼,00936787,애경케미칼,20260818
161390,한국타이어앤테크놀로지,00937324,한국타이어앤테크놀로지,20250327
161580,필옵틱스,00938721,필옵틱스,20260309
161890,한국콜마,00939331,한국콜마,20221220
162120,루켄테크놀러지스,00886792,루켄테크놀러지스,20240227
162300,신스틸,00958664,신스틸,20240522
163280,에어레인,01663116,에어레인,20241108
163560,동일고무벨트,00939687,동일고무벨트,20250321
163730,핑거,01142075,핑거,20230220
166090,하나머티리얼즈,00660750,하나머티리얼즈,20240326
166480,코아스템켐온,00989664,코아스템켐온,20260303
168330,내츄럴엔도텍,00923792,내츄럴엔도텍,20260316
168360,펨트론,00957373,펨트론,20240226
169330,엠브레인,00877174,엠브레인,20240614
169670,코스텍시스템,00610861,코스텍시스템,20260721
170030,현대공업,00164502,현대공업,20230418
170790,파이오링크,00492353,파이오링크,20250218
170900,동아에스티,00956930,동아에스티,20240809
170920,엘티씨,00866062,엘티씨,20221125
171010,램테크놀러지,00654272,램테크놀러지,20221209
171090,선익시스템,00327819,선익시스템,20230215
171120,라이온켐텍,00317104,라이온켐텍,20250331
172670,에이엘티,00493325,에이엘티,20260323
173130,오파스넷,00867849,오파스넷,20260303
173940,에프엔씨엔터,00925295,에프엔씨엔터,20221205
174900,앱클론,00991191,앱클론,20220407
175140,아고스,00861997,아고스,20260720
175250,아이큐어,00554352,아이큐어,20260504
175330,JB금융지주,00980122,JB금융지주,20230113
176590,코나솔,00666329,코나솔,20250502
176750,듀켐바이오,00867034,듀켐바이오,20260223
177350,베셀,00813389,베셀,20260504
177830,파버나인,00429694,파버나인,20221202
177900,쓰리에이로직스,00870065,쓰리에이로직스,20260611
178320,서진시스템,00838005,서진시스템,20260324
178600,대동고려삼,00910202,대동고려삼,20240902
178780,일월지엠엘,00923826,일월지엠엘,20260309
178920,PI첨단소재,00767460,PI첨단소재,20230324
179290,엠아이텍,00531829,엠아이텍,20251229
179530,애드바이오텍,01022902,애드바이오텍,20260821
179720,머니무브,00978075,머니무브,20240415
179900,유티아이,00961774,유티아이,20230223
180060,탑선,00874937,탑선,20260227
180400,DXVX,00995993,DXVX,20260819
180640,한진칼,00983040,한진칼,20240502
18064K,한진칼우,,,
181710,NHN,00983271,NHN,20260303
182360,큐브엔터,00985686,큐브엔터,20260701
182400,엔케이젠바이오텍코리아,00977650,엔케이젠바이오텍코리아,20260316
183190,아세아시멘트,00990165,아세아시멘트,20221209
183300,코미코,00997812,코미코,20230215
183490,엔지켐생명과학,00606886,엔지켐생명과학,20260323
184230,SGA솔루션즈,00988364,SGA솔루션즈,20240801
185190,수프로,00830447,수프로,20220513
185490,아이진,00945457,아이진,20240408
185750,종근당,00992871,종근당,20240701
186230,그린플러스,00602279,그린플러스,20230328
187220,디티앤씨,00675594,디티앤씨,20250331
187270,신화콘텍,00925189,신화콘텍,20221202
187420,HLB제넥스,00983916,HLB제넥스,20241230
187660,페니트리움바이오,01409022,페니트리움바이오,20260325
187790,나노,00994994,나노,20221128
187870,디바이스,00624509,디바이스,20250425
188040,바이오포트,01157846,바이오포트,20260417
188260,세니젠,01305869,세니젠,20231103
189300,인텔리안테크,00664181,인텔리안테크,20220225
189330,씨이랩,00991298,씨이랩,20250327
189350,코셋,00965062,코셋,20260325
189690,포시에스,00939942,포시에스,20260812
189860,서전기전,00869272,서전기전,20260306
189980,흥국에프엔비,00916516,흥국에프엔비,20260401
190510,나무가,00819374,나무가,20240723
190650,코리아에셋투자증권,00304915,코리아에셋투자증권,20260701
191410,육일씨엔에쓰,00843900,육일씨엔에쓰,20260303
191420,테고사이언스,00926522,테고사이언스,20240701
191600,블루탑,00611286,블루탑,20230217
192080,더블유게임즈,01010110,더블유게임즈,20260319
192250,케이사인,01003040,케이사인,20240327
192390,윈하이텍,00910840,윈하이텍,20230330
192400,쿠쿠홀딩스,00132354,쿠쿠홀딩스,20220502
192410,오늘이엔엠,00623184,오늘이엔엠,20250221
192440,슈피겐코리아,00917861,슈피겐코리아,20260303
192650,드림텍,00415646,드림텍,20260804
192820,코스맥스,01009789,코스맥스,20250328
193250,링크드,01035678,링크드,20251203
194370,제이에스코퍼레이션,00332927,제이에스코퍼레이션,20230220
194480,데브시스터즈,01008762,데브시스터즈,20250211
194700,노바렉스,00811372,노바렉스,20260820
195500,마니커에프앤지,00770312,마니커에프앤지,20251021
195870,해성디에스,01032413,해성디에스,20250325
195940,HK이노엔,01012066,HK이노엔,20240701
195990,루트K,00620558,루트K,20260702
196170,알테오젠,00989619,알테오젠,20251229
196300,HLB펩,00808086,HLB펩,20260403
196450,코아시아씨엠,01031502,코아시아씨엠,20260224
196490,디에이테크놀로지,00660121,디에이테크놀로지,20240402
196700,웹스,00864338,웹스,20221213
197140,디지캡,00681373,디지캡,20241210
198080,캐프,00876643,캐프,20260807
198440,강동씨앤엘,01032583,강동씨앤엘,20260327
198940,한주라이트메탈,00156600,한주라이트메탈,20260304
199150,데이터스트림즈,00553025,데이터스트림즈,20230220
199290,바이오프로테크,00669450,바이오프로테크,20221125
199430,케이엔알시스템,00672603,케이엔알시스템,20250407
199480,뱅크웨어글로벌,01138595,뱅크웨어글로벌,20240812
199550,레이저옵텍,01161432,레이저옵텍,20250217
199730,바이오인프라,01110058,바이오인프라,20230329
199800,툴젠,00547510,툴젠,20250331
199820,제일일렉트릭,00148470,제일일렉트릭,20250224
200130,콜마비앤에이치,01032404,콜마비앤에이치,20260416
200230,텔콘RF제약,00608802,텔콘RF제약,20250825
200350,아티스트스튜디오,00990819,아티스트스튜디오,20250515
200470,에이팩트,00667425,에이팩트,20260316
200580,메디쎄이,01018617,메디쎄이,20240904
200670,휴메딕스,00614478,휴메딕스,20250327
200710,에이디테크놀로지,00657002,에이디테크놀로지,20250402
200780,비씨월드제약,00256043,비씨월드제약,20240701
200880,서연이화,01036446,서연이화,20211215
201490,미투온,00965813,미투온,20241209
202960,판도라티비,00541862,판도라티비,20250611
203400,에이비온,00977377,에이비온,20260430
203450,유니온바이오메트릭스,00408266,유니온바이오메트릭스,20250425
203650,드림시큐리티,01038693,드림시큐리티,20260330
204020,그리티,00671978,그리티,20230221
204270,제이앤티씨,00447575,제이앤티씨,20250401
204320,HL만도,01042775,HL만도,20260327
204610,티쓰리,00609661,티쓰리,20230220
204620,글로벌텍스프리,01042711,글로벌텍스프리,20260316
204840,지엘팜텍,01042359,지엘팜텍,20260220
205100,엑셈,01042085,엑셈,20260303
205470,휴마시스,01042979,휴마시스,20260401
205500,넥써쓰,01042429,넥써쓰,20260729
206400,베노티앤알,01043853,베노티앤알,20230919
206560,덱스터,01021949,덱스터,20260428
206640,바디텍메드,01046708,바디텍메드,20220802
206650,유바이오로직스,00927558,유바이오로직스,20250401
206950,볼빅,00756163,볼빅,20260327
207490,에이펙스인텍,00832700,에이펙스인텍,20230222
207760,미스터블루,01047840,미스터블루,20230220
207940,삼성바이오로직스,00877059,삼성바이오로직스,20240701
208140,정다운,01047415,정다운,20230518
208350,지란지교시큐리티,01047169,지란지교시큐리티,20240401
208370,셀바스헬스케어,01047451,셀바스헬스케어,20230215
208640,썸에이지,01049422,썸에이지,20251203
208710,포톤,01047707,포톤,20260311
208850,이비테크,01116344,이비테크,20230331
208860,다산디엠씨,01084364,다산디엠씨,20260526
208890,미래엔에듀파트너,00876209,미래엔에듀파트너,20240305
209640,와이제이링크,01023211,와이제이링크,20241018
210120,캔버스엔,00550082,캔버스엔,20260518
210540,디와이파워,01059605,디와이파워,20221213
210980,SK디앤디,00508344,SK디앤디,20230224
211050,인카금융서비스,01013694,인카금융서비스,20250102
211270,AP위성,00874803,AP위성,20250502
212310,오건에코텍,01085442,오건에코텍,20260331
212560,네오오토,00876865,네오오토,20250702
212710,아이에스티이,01208751,아이에스티이,20250212
213420,덕산네오룩스,01061558,덕산네오룩스,20260327
213500,한솔제지,01060744,한솔제지,20260324
214150,클래시스,01061327,클래시스,20260721
214180,헥토이노베이션,01013311,헥토이노베이션,20230220
214260,라파스,01058101,라파스,20220225
214270,FSN,01061497,FSN,20260615
214320,이노션,00565154,이노션,20251219
214330,금호에이치티,00105606,금호에이치티,20221201
214370,케어젠,00549891,케어젠,20260225
214390,경보제약,00101664,경보제약,20250207
214420,토니모리,00816544,토니모리,20260401
214430,아이쓰리시스템,00612489,아이쓰리시스템,20230223
214450,파마리서치,00970453,파마리서치,20260330
214610,롤링스톤,01049167,롤링스톤,20260324
214680,디알텍,01062867,디알텍,20230222
215000,골프존,01067516,골프존,20260330
215090,솔디펜스,01063884,솔디펜스,20250814
215100,로보로보,01063990,로보로보,20260305
215200,메가스터디교육,01074862,메가스터디교육,20240806
215360,우리산업,01077577,우리산업,20221206
215380,콜마바이오텍,01065013,콜마바이오텍,20260724
215480,토박스코리아,01064069,토박스코리아,20260818
215570,크로넥스,01034730,크로넥스,20260310
215600,신라젠,00919966,신라젠,20260330
215790,이노인스트루먼트,01065679,이노인스트루먼트,20260427
216050,인크로스,00819073,인크로스,20230809
216080,제테마,01222867,제테마,20260401
216400,인바이츠바이오코아,00537221,인바이츠바이오코아,20250327
217190,제너셈,00666204,제너셈,20250401
217270,넵튠,01067808,넵튠,20260407
217320,썬테크,00963000,썬테크,20220307
217330,싸이토젠,01046391,싸이토젠,20260401
217480,에스디생명공학,01099667,에스디생명공학,20260316
217500,러셀,01068348,러셀,20211108
217590,티엠씨,00949161,티엠씨,20251215
217730,강스템바이오텍,01025644,강스템바이오텍,20251204
217820,원익피앤이,01020843,원익피앤이,20260330
217880,틸론,00976615,틸론,20260220
217910,에스제이켐,01139497,에스제이켐,20260325
217950,파마리서치바이오,01066058,파마리서치바이오,20260224
218150,미래생명자원,01071944,미래생명자원,20260327
218410,RFHIC,01078178,RFHIC,20240401
219130,타이거일렉,00617314,타이거일렉,20250328
219420,링크제니시스,01109955,링크제니시스,20260306
219550,디와이디,01089378,디와이디,20260401
219750,한국비티비,01031229,한국비티비,20260327
220100,퓨쳐켐,01053540,퓨쳐켐,20260305
220180,폴라리스AI핸디,00793155,폴라리스AI핸디,20260803
220260,켐트로스,01089350,켐트로스,20251204
221800,지구홀딩스,01026616,지구홀딩스,20260812
221840,하이즈항공,00688358,하이즈항공,20220512
221980,케이디켐,00370918,케이디켐,20260529
222040,코스맥스엔비티,00656289,코스맥스엔비티,20250327
222080,SFA넥셀,01090471,SFA넥셀,20260625
222110,팬젠,00962922,팬젠,20260310
222420,쎄노텍,01091054,쎄노텍,20260303
222670,플럼라인생명과학,01063237,플럼라인생명과학,20240405
222800,심텍,01095722,심텍,20240401
222980,한국맥널티,00579139,한국맥널티,20240701
223220,로지스몬,01060735,로지스몬,20260630
223250,드림씨아이에스,00916826,드림씨아이에스,20230214
223310,사토시홀딩스,01075126,사토시홀딩스,20250929
224060,더코디,00530413,더코디,20260504
224110,에이텍모빌리티,01099861,에이텍모빌리티,20260605
224760,엔에스컴퍼니,00929228,엔에스컴퍼니,20241226
224810,엄지하우스,00607797,엄지하우스,20230404
225190,LK삼양,00992543,LK삼양,20251212
225220,제놀루션,01062177,제놀루션,20260105
225430,케이엠제약,01095704,케이엠제약,20260401
225530,HC보광산업,00568461,HC보광산업,20250724
225570,넥슨게임즈,01096341,넥슨게임즈,20260311
225590,패션플랫폼,01101041,패션플랫폼,20221205
226320,잇츠한불,00911955,잇츠한불,20250520
226330,신테카바이오,01344336,신테카바이오,20250717
226340,본느,01098792,본느,20250327
226400,오스테오닉,01082348,오스테오닉,20250306
226590,엠디바이스,01022142,엠디바이스,20251223
226950,올릭스,01113718,올릭스,20241010
227420,도부,01109690,도부,20251128
227610,아우딘퓨쳐스,01080687,아우딘퓨쳐스,20230703
227840,현대코퍼레이션홀딩스,01108099,현대코퍼레이션홀딩스,20250327
227950,엔투텍,01105621,엔투텍,20250401
228340,동양파일,00993931,동양파일,20221124
228670,레이,00828761,레이,20220930
228760,지노믹트리,01108248,지노믹트리,20260109
228850,레이언스,00899459,레이언스,20260602
229000,젠큐릭스,01051472,젠큐릭스,20250219
229500,노브메타파마,01065785,노브메타파마,20221122
229640,LS에코에너지,01093007,LS에코에너지,20250404
230240,에치에프알,01108442,에치에프알,20250717
232140,와이씨,01109539,와이씨,20260327
232530,이엠티,00925967,이엠티,20260331
232680,라온로보틱스,00911229,라온로보틱스,20260123
232830,아이티센피엔에스,01113499,아이티센피엔에스,20260327
233250,메디안디노스틱,01035942,메디안디노스틱,20260227
233990,질경이,01063556,질경이,20260311
234030,싸이닉솔루션,00874168,싸이닉솔루션,20250707
234070,에이원큐브텍,00614089,에이원큐브텍,20260420
234080,JW생명과학,00225706,JW생명과학,20241203
234100,폴라리스세원,00617998,폴라리스세원,20260327
234300,에스트래픽,01014055,에스트래픽,20240905
234340,헥토파이낸셜,00763701,헥토파이낸셜,20260409
234690,녹십자웰빙,01135057,녹십자웰빙,20260429
234920,자이글,01020524,자이글,20240904
235980,메드팩토,01336373,메드팩토,20260518
236030,씨알푸드,01085187,씨알푸드,20240701
236200,슈프리마,01124653,슈프리마,20230215
236340,메디젠휴먼케어,01023822,메디젠휴먼케어,20230602
236810,엔비티,01051065,엔비티,20251010
237690,에스티팜,00871833,에스티팜,20240625
237750,피앤씨테크,00525864,피앤씨테크,20260701
237820,플레이디,00862853,플레이디,20260330
237880,클리오,00957735,클리오,20260309
238090,앤디포스,00942131,앤디포스,20260122
238120,얼라인드,01073678,얼라인드,20260401
238200,비피도,01109070,비피도,20241212
238490,힘스,00556712,힘스,20250811
238500,솔루믹스,01118643,솔루믹스,20260513
238540,나노솔루션,01924673,나노솔루션,20260729
239340,이스트에이드,01128622,이스트에이드,20240513
239610,에이치엘사이언스,01011438,에이치엘사이언스,20250731
239890,피엔에이치테크,01112889,피엔에이치테크,20250401
240550,동방메디컬,01073261,동방메디컬,20260311
240600,유진테크놀로지,01085026,유진테크놀로지,20250409
240810,원익IPS,01135941,원익IPS,20240219
241520,DSC인베스트먼트,01109715,DSC인베스트먼트,20250618
241560,두산밥캣,01032486,두산밥캣,20221229
241590,화승엔터프라이즈,01128613,화승엔터프라이즈,20230214
241690,유니테크노,00531865,유니테크노,20260729
241710,코스메카코리아,00763473,코스메카코리아,20220225
241770,메카로,00652007,메카로,20230502
241790,티이엠씨씨엔에스,01113754,티이엠씨씨엔에스,20260325
241820,피씨엘,01051092,피씨엘,20260305
241840,에이스토리,00975290,에이스토리,20221006
242040,나무에이엑스,01136348,나무에이엑스,20260729
243070,휴온스,01159853,휴온스,20250102
243840,신흥에스이씨,00807379,신흥에스이씨,20230221
243870,아이티센코어,00565215,아이티센코어,20260106
244460,올리패스,01070149,올리패스,20260814
244880,나눔테크,01117422,나눔테크,20230215
244920,에이플러스에셋,00684802,에이플러스에셋,20240329
245450,씨앤에스링크,01116380,씨앤에스링크,20230213
245620,EDGC,01182550,EDGC,20260701
246250,에스엘에스바이오,01112700,에스엘에스바이오,20231020
246690,TS인베스트먼트,00778235,TS인베스트먼트,20260401
246710,티앤알바이오팹,01109937,티앤알바이오팹,20260312
246720,아스타,01157235,아스타,20250430
246960,SCL사이언스,01110182,SCL사이언스,20240904
247540,에코프로비엠,01160363,에코프로비엠,20250714
247660,나노씨엠에스,00660459,나노씨엠에스,20230926
248070,솔루엠,01159233,솔루엠,20260305
248170,샘표식품,01167056,샘표식품,20240701
249420,일동제약,01168383,일동제약,20260106
250000,보라티알,01124680,보라티알,20260401
250030,진코스텍,01158632,진코스텍,20240222
250060,모비스,01165155,모비스,20241015
250930,예선테크,01166109,예선테크,20260312
251120,바이오에프디엔씨,01160974,바이오에프디엔씨,20260209
251270,넷마블,00904672,넷마블,20251222
251280,안지오랩,01115044,안지오랩,20221202
251370,와이엠티,00602172,와이엠티,20250904
251630,브이원텍,01027794,브이원텍,20250519
251970,펌텍코리아,00761059,펌텍코리아,20230223
252500,세화피앤씨,01169267,세화피앤씨,20230221
252990,샘씨엔에스,01199727,샘씨엔에스,20260326
253450,스튜디오드래곤,01168684,스튜디오드래곤,20240830
253590,네오셈,01170865,네오셈,20221209
253610,루트락,01262023,루트락,20260305
253840,수젠텍,01063954,수젠텍,20240701
254120,자비스,01174038,자비스,20230217
254160,제이엠멀티,01366824,제이엠멀티,20220503
254490,미래반도체,00299844,미래반도체,20250224
255220,SG,00963976,SG,20260406
255440,야스,00875307,야스,20241125
256150,한독크린텍,01069736,한독크린텍,20230217
256630,포인트엔지니어링,01179608,포인트엔지니어링,20260212
256840,한국비엔씨,01179617,한국비엔씨,20260430
256940,킵스파마,01037214,킵스파마,20260401
257370,피엔티엠에스,01144569,피엔티엠에스,20260325
257720,실리콘투,00982023,실리콘투,20260312
258050,테크트랜스,01246742,테크트랜스,20260313
258610,케일럼,00961507,케일럼,20251210
258790,소프트캠프,01182408,소프트캠프,20260508
258830,세종메디칼,00959229,세종메디칼,20260701
259630,엠플러스,00833064,엠플러스,20260303
259960,크래프톤,00760971,크래프톤,20260720
260660,알리코제약,00447007,알리코제약,20240701
260870,SK시그넷,01188730,SK시그넷,20260330
260930,씨티케이,01144028,씨티케이,20230818
260970,에스앤디,00560849,에스앤디,20240701
261200,덴티스,01187494,덴티스,20221124
261520,이지스,01211889,이지스,20260209
261780,아리바이오랩,01141599,아리바이오LAB,20260529
262260,에이프로,00604268,에이프로,20240528
262840,아이퀘스트,01146822,아이퀘스트,20251002
263020,디케이앤디,00892526,디케이앤디,20230223
263050,유틸렉스,01110678,유틸렉스,20260123
263600,덕우전자,00571298,덕우전자,20230223
263690,디알젬,00966168,디알젬,20260410
263700,케어랩스,01187148,케어랩스,20260814
263720,디앤씨미디어,01186404,디앤씨미디어,20250416
263750,펄어비스,01152470,펄어비스,20240701
263770,유에스티,01196313,유에스티,20260810
263800,데이타솔루션,00877819,데이타솔루션,20230221
263810,상신전자,00760999,상신전자,20230526
263860,지니언스,00962223,지니언스,20260304
263920,휴엠앤씨,01185566,휴엠앤씨,20250901
264450,유비쿼스,01203376,유비쿼스,20231004
264660,씨앤지하이테크,00605328,씨앤지하이테크,20240226
264850,이랜시스,01199189,이랜시스,20230222
264900,크라운제과,01205329,크라운제과,20240701
26490K,크라운제과우,,,
265520,AP시스템,01203808,AP시스템,20250404
265560,영화테크,00659976,영화테크,20230216
265740,엔에프씨,01217829,엔에프씨,20250326
266170,레드우즈,00990396,레드우즈,20260123
266350,팡스카이,01208821,팡스카이,20250110
266470,바이오인프라생명과학,01130885,바이오인프라생명과학,20260805
267080,세븐브로이맥주,01575361,세븐브로이맥주,20260310
267250,HD현대,01205709,HD현대,20260401
267260,HD현대일렉트릭,01205851,HD현대일렉트릭,20250326
267270,HD건설기계,01205842,HD건설기계,20260327
267290,경동도시가스,01208885,경동도시가스,20260325
267320,나인테크,01208849,나인테크,20220622
267790,배럴,01182240,배럴,20250725
267850,아시아나IDT,00458234,아시아나IDT,20260327
267980,매일유업,01234507,매일유업,20260702
268280,미원에스씨,01234297,미원에스씨,20260320
269620,시스웍,01188378,시스웍,20240312
270210,에스알바이오텍,01187458,에스알바이오텍,20220401
270520,앱튼,01228515,앱튼,20260303
270660,에브리봇,01201590,에브리봇,20260303
270870,뉴트리,01214248,뉴트리,20260313
271560,오리온,01238169,오리온,20260608
271830,팸텍,01146220,팸텍,20230523
271940,일진하이솔루스,00972503,일진하이솔루스,20260320
271980,제일약품,01236897,제일약품,20250326
272110,케이엔제이,00769158,케이엔제이,20260814
272210,한화시스템,00339391,한화시스템,20260327
272290,이녹스첨단소재,01237540,이녹스첨단소재,20250331
272450,진에어,00653024,진에어,20260401
272550,삼양패키징,01060814,삼양패키징,20260324
273060,와이즈버즈,01236532,와이즈버즈,20251203
273640,와이엠텍,01215618,와이엠텍,20260303
274090,켄코아에어로스페이스,01158553,켄코아에어로스페이스,20221128
274400,이노시뮬레이션,00965318,이노시뮬레이션,20260721
275630,에스에스알,01250374,에스에스알,20241219
276040,스코넥,01290248,스코넥,20260803
276240,엘리비젼,01119651,엘리비젼,20221125
276730,한울앤제주,01230255,한울앤제주,20260729
277070,린드먼아시아,00616962,린드먼아시아,20260128
277410,인산가,01243161,인산가,20260303
277810,레인보우로보틱스,01261644,레인보우로보틱스,20260401
277880,티에스아이,01139035,티에스아이,20250220
278280,천보,00897752,천보,20230221
278470,에이피알,01190568,에이피알,20240924
278650,HLB바이오스텝,01189438,HLB바이오스텝,20260316
278990,EMB,01117246,EMB,20260202
279060,이노벡스,01353848,이노벡스,20260629
279570,케이뱅크,01203312,케이뱅크,20260609
279600,미디어젠,01190124,미디어젠,20260331
280360,롯데웰푸드,01258507,롯데웰푸드,20260323
281740,레이크머티리얼즈,01255652,레이크머티리얼즈,20220225
281820,케이씨텍,01261893,케이씨텍,20250909
282330,BGF리테일,01263022,BGF리테일,20250715
282620,기도산업,00229085,기도산업,20260821
282720,금양그린파워,00872656,금양그린파워,20230313
282880,코윈테크,01211232,코윈테크,20250327
284620,카이노스메드,01263527,카이노스메드,20260622
284740,쿠쿠홈시스,01267684,쿠쿠홈시스,20220304
285130,SK케미칼,01267170,SK케미칼,20260325
28513K,SK케미칼우,,,
285490,노바텍,01259232,노바텍,20230223
285800,진영,00816933,진영,20250224
286750,나노실리칸첨단소재,01136001,나노실리칸첨단소재,20260407
286940,롯데이노베이트,01262032,롯데이노베이트,20250519
287840,인투셀,01374443,인투셀,20260323
288180,케이피항공산업,01101254,케이피항공산업,20260519
288330,파라택시스코리아,01227039,파라택시스코리아,20260504
288620,에스프리즘,01257872,에스프리즘,20260430
288980,모아데이타,01423837,모아데이타,20230223
289010,아이스크림에듀,00983934,아이스크림에듀,20260605
289080,SV인베스트먼트,00599151,SV인베스트먼트,20220520
289170,바이오텐,01352575,바이오텐,20260722
289220,자이언트스텝,01264438,자이언트스텝,20260327
289930,웨이비스,01270749,웨이비스,20241025
290090,트윔,01217014,트윔,20240618
290120,DH오토리드,01182578,DH오토리드,20250611
290270,휴네시온,01251577,휴네시온,20240712
290520,신도기연,00961570,신도기연,20230220
290550,디케이티,01137903,디케이티,20230403
290560,파라택시스이더리움,01130849,파라택시스이더리움,20260223
290650,엘앤씨바이오,01181515,엘앤씨바이오,20250305
290660,다이나믹솔루션,01246034,다이나믹솔루션,20260429
290670,대보마그네틱,01259418,대보마그네틱,20251121
290690,아리바이오홀딩스,00605522,아리바이오홀딩스,20260728
290720,푸드나무,01259311,푸드나무,20260522
290740,액트로,01141942,액트로,20220225
291230,컴투스엔,01276901,컴투스엔,20260814
291650,츌립앤사이언스,01265251,츌립앤사이언스,20260812
291810,핀텔,01524507,핀텔,20260306
293480,하나제약,00248974,하나제약,20230403
293490,카카오게임즈,01137383,카카오게임즈,20260623
293580,나우IB,00651017,나우IB,20260309
293780,압타바이오,01251595,압타바이오,20260402
293940,신한알파리츠,01276594,신한알파리츠,20240408
294090,이오플로우,01274310,이오플로우,20250714
294140,레몬,01011395,레몬,20260626
294570,쿠콘,01311055,쿠콘,20250502
294630,서남,00867973,서남,20220228
294870,IPARK현대산업개발,01310269,IPARK현대산업개발,20260410
295310,에이치브이엠,01011368,에이치브이엠,20240628
296160,프로젠,01156795,프로젠,20260401
296520,가이아코퍼레이션,01229240,가이아코퍼레이션,20260305
296640,이노에이엑스,01341630,이노에이엑스,20260622
297090,씨에스베어링,00765462,씨에스베어링,20241028
297570,아틀라스링크,01309795,아틀라스링크,20260703
297890,HB솔루션,00523936,HB솔루션,20260330
298000,효성화학,01316236,효성화학,20251104
298020,효성티앤씨,01316227,효성티앤씨,20260324
298040,효성중공업,01316245,효성중공업,20240326
298050,HS효성첨단소재,01316254,HS효성첨단소재,20250325
298060,풍전약품,01110474,풍전약품,20260504
298380,에이비엘바이오,01256864,에이비엘바이오,20250430
298540,더네이쳐홀딩스,01214743,더네이쳐홀딩스,20260308
298690,에어부산,00651901,에어부산,20250117
298830,슈어소프트테크,01012640,슈어소프트테크,20260115
299030,하나기술,00601191,하나기술,20220221
299170,더블유에스아이,01318261,더블유에스아이,20260323
299480,지앤이헬스케어,01188749,지앤이헬스케어,20230222
299660,셀리드,01235296,셀리드,20251205
300080,플리토,01237434,플리토,20230901
300120,라온피플,01251489,라온피플,20240510
300720,한일시멘트,01319808,한일시멘트,20260312
301300,바이브컴퍼니,00403793,바이브컴퍼니,20241010
302430,이노메트리,01258710,이노메트리,20230220
302440,SK바이오사이언스,01319899,SK바이오사이언스,20260619
302550,리메드,01275665,리메드,20260304
302920,더콘텐츠온,00991225,더콘텐츠온,20260313
303030,지니틱스,01318933,지니틱스,20250930
303360,프로티아,01267958,프로티아,20250721
303530,이노뎁,01264872,이노뎁,20240223
303810,동국생명과학,01233465,동국생명과학,20250217
304100,솔트룩스,01050738,솔트룩스,20260302
304360,에스바이오메딕스,01258020,에스바이오메딕스,20260401
304840,피플바이오,01118281,피플바이오,20260520
305090,마이크로디지탈,01267967,마이크로디지탈,20250711
306040,에스제이그룹,01222432,에스제이그룹,20230209
306200,세아제강,01325979,세아제강,20250515
306620,지아이에스,01325429,지아이에스,20260305
307180,아이엘,01326279,아이엘,20250804
307280,원바이오젠,01326224,원바이오젠,20230220
307750,국전,01329957,국전,20260427
307870,비투엔,01326792,비투엔,20260818
307930,컴퍼니케이,00598198,컴퍼니케이,20260319
307950,현대오토에버,00362441,현대오토에버,20260102
308080,바이젠셀,01335790,바이젠셀,20260219
308100,형지글로벌,01181807,형지글로벌,20250327
308170,씨티알모빌리티,00450010,씨티알모빌리티,20260619
308430,셀비온,01275489,셀비온,20241016
309710,아이티켐,00914341,아이티켐,20250807
309930,조이웍스앤코,01335453,조이웍스앤코,20260706
309960,LB인베스트먼트,00231901,LB인베스트먼트,20230329
310200,애니플러스,01335578,애니플러스,20230516
310210,보로노이,01327746,보로노이,20250502
310870,디와이씨,01336443,디와이씨,20260109
311060,엘에이티,01264234,엘에이티,20221128
311320,지오엘리먼트,00668965,지오엘리먼트,20250210
311390,네오크레마,01219155,네오크레마,20260102
311690,CJ 바이오사이언스,01071041,CJ 바이오사이언스,20250818
311960,인터로이드,01290132,인터로이드,20260311
312610,에이에프더블류,01223219,에이에프더블류,20260504
313760,캐리,00863038,캐리,20241212
314130,지놈앤컴퍼니,01276026,지놈앤컴퍼니,20240329
314140,알피바이오,01182259,알피바이오,20260701
314930,바이오다인,01117413,바이오다인,20260213
315640,딥노이드,01344831,딥노이드,20260303
316140,우리금융지주,01350869,우리금융지주,20230327
317120,라닉스,01327092,라닉스,20230216
317240,TS트릴리온,01353024,TS트릴리온,20250224
317330,덕산테코피아,01021666,덕산테코피아,20260322
317400,자이에스앤디,00367844,자이에스앤디,20260430
317450,명인제약,00179489,명인제약,20260327
317530,에피소드컴퍼니,01267222,에피소드컴퍼니,20260716
317690,퀀타매트릭스,01311286,퀀타매트릭스,20260624
317770,엑스페릭스,01231786,엑스페릭스,20230717
317830,에스피시스템스,00624749,에스피시스템스,20230328
317850,대모,00450995,대모,20240628
317860,노드메이슨,01328170,노드메이슨,20230228
317870,엔바이오니아,00964595,엔바이오니아,20260526
